shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.4586121713288,-86.9156941423234,11,2125.14
fea2c57d-9abb-475a-8121-196bf716857e,40.4358375332259,-86.8621988214373,4,887.17
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.395135238301,-86.876390727853,37,6504.79
fee02bed-a7f1-4fac-898d-fd23b3b2dfda,40.431280459838,-86.9153011986793,8,1476.15
5411caeb-1442-41aa-806e-7dd24ab1196c,40.417538161131,-86.8673500041574,25,8241.9
2310bef0-6b01-4c83-ad86-fc1941919590,40.4026571111443,-86.881287902017,8,2290.15
fea2c57d-9abb-475a-8121-196bf716857e,40.4377311729033,-86.8661751965389,1,342.26
1035d823-8bdf-4b77-b615-47bb6e13a654,40.457171825002,-86.9027846695652,41,9305.52
01e2e0df-5ce8-4627-bbf0-5fefc8cc1a88,40.432584,-86.919271,8,1022.8
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.4313931126233,-86.887203716469,10,3058.26
3c068e88-548a-4008-91f4-00e5b6ca2718,40.465437052574,-86.9289281623917,67,5994.66
01e2e0df-5ce8-4627-bbf0-5fefc8cc1a88,40.4313130396761,-86.9141823416234,11,1582.57
5411caeb-1442-41aa-806e-7dd24ab1196c,40.4176078985696,-86.8597928798075,23,7602.52
5722b85f-8831-4c63-93a3-1088ca4ad852,40.4565093193358,-86.9029308499653,29,6722.02
b2fb5f23-4a20-4897-a615-38592c749669,40.4305656510929,-86.8690532069834,22,3570.68
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4169789205181,-86.8250327900072,74,9162.37
cce62167-8ef5-4348-b560-0ba856cccea9,40.420875,-86.9219942013115,0,0
5722b85f-8831-4c63-93a3-1088ca4ad852,40.4438706207096,-86.8995754869759,22,5213.69
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4253565108125,-86.8998087279437,9,1897.17
b24b0274-e323-4f43-98f3-f66a225b07c8,40.4397857451311,-86.8696419518973,34,4672.48
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.4164961228666,-86.8955695268851,3,487.7
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4191153001258,-86.9001064837042,19,3980.39
041d584c-8d1e-40f2-962d-bb0231461d0d,40.3931005533398,-86.9109493142932,34,8285.83
8e273d6c-292c-429a-90ea-17805a9f3ebb,40.4200902831608,-86.8902252251044,42,8244.97
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4460671294824,-86.9434088688989,60,4195.01
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.4109721130712,-86.8771601842141,47,8996
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.407039994421,-86.8289300399381,23,3022.9
5997802e-5a89-48a8-8cab-5b19811c9705,40.4657834883372,-86.9378640689384,13,4714.2
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3931005533398,-86.9109493142932,56,8298.52
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4346081802711,-86.8869453965262,65,11913.02
8de13121-4053-48e7-aa94-5337858a9357,40.4314023922354,-86.9142683461303,29,6227.95
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4153105864114,-86.8276989059269,60,8353.18
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.430746,-86.905845,22,4610
a249126c-3876-4974-8a7c-dcbc3387511d,40.431280459838,-86.9153011986793,6,1485.13
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4247345283469,-86.847053727332,44,7146.49
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4241390779101,-86.8509107441253,39,5403.77
76983c84-a550-4ae5-9ebd-33e18e16f83d,40.4037274660902,-86.8322009940267,25,7261.26
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.4218819988896,-86.867643706062,42,6840.51
55e8db73-883c-44da-8ffe-0bb673265fce,40.417375887476,-86.8500658482352,34,5304.88
8be32f80-0150-4c6a-9f12-5d117e584036,40.402861,-86.844709,24,7094.51
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.420088,-86.888169,55,8924.05
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.4565267536954,-86.9031226279213,7,903.54
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.3854736915513,-86.8763380871021,35,6911.83
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4257725432976,-86.8844544520649,21,3391.7
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4605527496667,-86.9243523135395,45,5004.95
5411caeb-1442-41aa-806e-7dd24ab1196c,40.413743,-86.857816,21,7016.91
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3846381833934,-86.9037301482994,49,6337.84
f1d1a794-64a6-4201-b26a-af1e3cb44705,40.3983389078581,-86.8385538064572,49,10811.25
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.4052536431106,-86.8279081182425,19,2796.11
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.4327959080217,-86.9151898869985,37,7795.82
544492c2-4a4c-408d-8a9d-a250c29ce5cb,40.4314179315434,-86.9192051196588,31,4652.8
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.4212463153152,-86.8942619499124,46,8699.16
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4308892194171,-86.9324080688343,86,6272.47
2310bef0-6b01-4c83-ad86-fc1941919590,40.4207112145848,-86.8948077794795,25,5587.46
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.4472682663926,-86.9151109753139,16,3401.73
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3849426141347,-86.911437476363,36,5629.24
8de13121-4053-48e7-aa94-5337858a9357,40.4383065067712,-86.9068066422228,20,4633.5
fdb1f3d7-9bfc-4080-9744-eecba1f2f0d7,40.430362,-86.913149,33,5127.78
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4171090076631,-86.8312689263385,52,7849.72
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.3988646208563,-86.8055894556993,5,255.39
b2fb5f23-4a20-4897-a615-38592c749669,40.424666132013,-86.8884415560032,8,1081.76
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.439366,-86.899393,22,2920.59
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.4163794467675,-86.8955400225842,4,500.9
23b25f4b-07dc-4760-8447-40c9c89fdef1,40.450704,-86.901699,7,782.44
0ad88370-06b4-4430-8e2f-55c9b689648b,40.4229951156971,-86.8470456807044,43,6953.21
ed2b4b2e-07ca-4297-aab0-bfc74190b50f,40.4157048711601,-86.8767122552819,21,3901.86
7a080abe-31e5-4068-a553-2928a8743761,40.3930625451581,-86.8468291193797,7,665.66
eeb83ce0-d934-4f3d-be0b-501c954043dd,40.4218498123795,-86.8931032355489,31,5782.82
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.4182757686541,-86.8974028168561,22,5411.94
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3819908429379,-86.8844544520649,21,3983.38
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.4207112145848,-86.8948077794795,0,0
0ad88370-06b4-4430-8e2f-55c9b689648b,40.3929730304836,-86.8481945824171,5,311.3
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.4207112145848,-86.8948077794795,59,9624.43
9e37c709-da4d-47d3-8e02-117078544224,40.3673030654969,-86.8626601614154,5,539.33
812dbe53-6509-4f19-8747-b99bd795f0df,40.4191327344854,-86.86074372296,33,5723.88
d7c3f8ae-2050-45f0-86c8-e90cb3022546,40.4241392752684,-86.9154663995194,5,1214.52
8e273d6c-292c-429a-90ea-17805a9f3ebb,40.418951,-86.875856,35,7009.65
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.4051168504427,-86.8278437452223,18,2779.96
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.4439257349924,-86.9201653850177,31,6465.81
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3672306458491,-86.8757748231754,9,1647.75
c00ee998-8e65-405c-8dce-d0d66a97300e,40.4218417657519,-86.8942445155528,75,13420.47
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4266630367436,-86.9038280489342,10,2266.86
7a080abe-31e5-4068-a553-2928a8743761,40.3934416992812,-86.8762902667298,35,6248.42
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.418292,-86.888474,18,4656.56
b2fb5f23-4a20-4897-a615-38592c749669,40.434223,-86.863664,25,4192.3
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4064016199904,-86.8343675479291,29,4106.35
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.3937618431339,-86.849106763275,7,425.76
7a080abe-31e5-4068-a553-2928a8743761,40.3818467973406,-86.8693486807891,21,4471.01
0ad88370-06b4-4430-8e2f-55c9b689648b,40.3947988753769,-86.8368490876536,17,2314.76
8f34b845-0c9a-4de0-aa19-cfa8ddea9afa,40.4273623928483,-86.925768137903,9,1621.17
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3834875156574,-86.8914228315009,65,7411.91
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4426639284186,-86.9120788549748,29,6127.53
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.381785653936,-86.8766532466801,16,3316.42
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.388794,-86.870999,28,5382
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4239768042551,-86.9103753215298,9,2072.4
fea2c57d-9abb-475a-8121-196bf716857e,40.4267864183656,-86.8921014304222,28,4131.73
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4420272541397,-86.941824801206,73,4787.19
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.394007,-86.836989,17,2215.32
8be32f80-0150-4c6a-9f12-5d117e584036,40.4072639588871,-86.8504561096702,21,6129.25
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.456775,-86.876203,45,9790.81
fee02bed-a7f1-4fac-898d-fd23b3b2dfda,40.431395,-86.919409,6,1128.46
85101d5f-e45c-4ee3-9d01-be05b92d72bb,40.4205824685444,-86.9011686385374,39,9472.99
749cb9f5-1ea2-4301-9329-97882a5b9fb7,40.3902619319572,-86.838432984733,52,11727.94
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.442169347406,-86.8840731913822,40,7933.5
2310bef0-6b01-4c83-ad86-fc1941919590,40.4026690375594,-86.8793486373488,7,2126.05
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.420805,-86.901506,18,3758.42
b02434ee-e8b5-481f-a99b-2ac0ab14efbc,40.4200098168856,-86.8942284222978,1,92.07
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.4051530602666,-86.8929423029984,68,10803.93
45708703-c5f6-4bd8-a9c9-55ac615984e1,40.436664,-86.886507,8,2466.53
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.4382174082284,-86.9066482666594,23,4658.51
4d06a394-0bf1-4495-aa4b-248e7e992dc9,40.4607083177989,-86.921175236772,40,8679.95
9e37c709-da4d-47d3-8e02-117078544224,40.3847347429237,-86.9047239067986,43,6581.65
b1b3e371-baf8-4755-bd95-54ae8ca9f957,40.467188,-86.947349,4,610.29
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3876301877278,-86.9122099526054,51,7432.55
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.391669,-86.84469,11,923.92
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.4422815407682,-86.8994708001298,21,2596.55
75531d05-f1a5-464f-a991-9cee7f03c7f3,40.4240507545716,-86.9104464419261,16,2515.3
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.3887901396123,-86.8096814274113,39,12056.84
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3848165503035,-86.8951162335346,35,5054.98
85101d5f-e45c-4ee3-9d01-be05b92d72bb,40.4419891799682,-86.9418322707315,16,4609.01
03e26e1c-6e00-499f-93b0-320dca7c832a,40.413437,-86.886683,8,1449.62
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.4163767645584,-86.894247197762,5,610.28
b2fb5f23-4a20-4897-a615-38592c749669,40.4285942273494,-86.8729048593584,20,3178.03
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4609617865659,-86.9244354620239,50,5055.89
ed2b4b2e-07ca-4297-aab0-bfc74190b50f,40.4182704042358,-86.8837704887253,25,4623.11
812dbe53-6509-4f19-8747-b99bd795f0df,40.421903456563,-86.8507551759932,20,3851.13
03e26e1c-6e00-499f-93b0-320dca7c832a,40.417284692364,-86.8942324456115,2,395.06
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.40433,-86.82796,31,8209.97
1035d823-8bdf-4b77-b615-47bb6e13a654,40.4256397739434,-86.902135574945,14,3081.45
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4474839009494,-86.9191555481326,26,3181.91
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.432202,-86.87349,56,10414.99
fea2c57d-9abb-475a-8121-196bf716857e,40.4264658943692,-86.8774230407132,18,2726.47
041d584c-8d1e-40f2-962d-bb0231461d0d,40.3818661202112,-86.8760551140341,12,3270.08
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3930361803196,-86.9093386476838,27,4289.94
ed2b4b2e-07ca-4297-aab0-bfc74190b50f,40.412350768587,-86.8729289992409,19,3410.57
6e0407a9-fdcc-4c6d-af74-d759dbc6e6cd,40.4326001067519,-86.9056988898336,23,4816.4
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4288061218742,-86.8448221292986,46,7618.21
19b1b3a2-f738-496f-be5b-eb74acef1d7f,40.4283072309677,-86.9192064952377,41,8740.55
3c068e88-548a-4008-91f4-00e5b6ca2718,40.4554194944845,-86.9244715651229,40,4429.27
fee02bed-a7f1-4fac-898d-fd23b3b2dfda,40.4252830401232,-86.913670415501,18,3185.59
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4239781453597,-86.8510046214464,40,5423.34
d4a536bd-c78c-4eb1-b23d-a3dfeea9ee8b,40.427864,-86.882285,13,2571.83
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4358509442718,-86.8621679760318,4,894.41
544492c2-4a4c-408d-8a9d-a250c29ce5cb,40.4165685425144,-86.9298910754854,0,0
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4500247897794,-86.9248738863536,38,1858.27
9e37c709-da4d-47d3-8e02-117078544224,40.3834539880427,-86.8900213772071,28,4504.19
eeb83ce0-d934-4f3d-be0b-501c954043dd,40.4207112145848,-86.8948077794795,34,6021.83
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.436251,-86.936234,80,5592.48
c8b38e8e-81ed-48fd-968b-14851619707a,40.4273672962305,-86.9257960558503,3,460.64
812dbe53-6509-4f19-8747-b99bd795f0df,40.418951,-86.875856,39,7004.08
041d584c-8d1e-40f2-962d-bb0231461d0d,40.4201348820244,-86.8954426752852,55,12997.52
749cb9f5-1ea2-4301-9329-97882a5b9fb7,40.391429,-86.843658,56,12369.86
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.4464376238846,-86.8995298087316,17,2131.41
c00ee998-8e65-405c-8dce-d0d66a97300e,40.4064230863108,-86.8343320092161,29,4127.43
17c09e80-b496-42cc-9ce2-11bc70d2c634,40.4499597430619,-86.9470666053287,18,6604.15
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.4221689952713,-86.9044033828022,25,6174.28
c00ee998-8e65-405c-8dce-d0d66a97300e,40.4089944250571,-86.8386829758086,32,4772.72
ed3a538d-5bf9-4508-a33e-332be73a9c02,40.4385049902502,-86.9620158947716,5,1893.39
8e273d6c-292c-429a-90ea-17805a9f3ebb,40.4178519796045,-86.8295093971198,8,1627.15
8e273d6c-292c-429a-90ea-17805a9f3ebb,40.417769,-86.839813,11,2498.92
749cb9f5-1ea2-4301-9329-97882a5b9fb7,40.392677,-86.848871,62,13137.2
812dbe53-6509-4f19-8747-b99bd795f0df,40.4190469037918,-86.8700670820515,36,6512.72
040b3860-47b8-45f4-adad-95093f61b074,40.468561,-86.95818,21,3537.22
5997802e-5a89-48a8-8cab-5b19811c9705,40.4604316134129,-86.9333438369027,16,5421.74
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.3883677952509,-86.814294565576,37,11641.69
fbc5cd1c-6db6-485f-8305-5acfa94e003b,40.4173128555603,-86.8837141623327,7,1286.33
fee02bed-a7f1-4fac-898d-fd23b3b2dfda,40.4280372157885,-86.9216156248555,3,587.66
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.381722,-86.8651,44,8710.12
a249126c-3876-4974-8a7c-dcbc3387511d,40.4273201779914,-86.9222427560236,2,497.03
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4219316197593,-86.9042504968792,17,3494.65
17c09e80-b496-42cc-9ce2-11bc70d2c634,40.4324891222107,-86.9437523974958,15,4620.79
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.39441,-86.876543,26,5472.43
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.456775,-86.876203,0,0
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4321924109574,-86.8589667593817,51,9186.58
3c068e88-548a-4008-91f4-00e5b6ca2718,40.47773,-86.938702,85,8263.48
33a78717-33ba-4ed0-a454-e9664b82ecc9,40.4270640270152,-86.9094673937242,2,480.98
a71242c1-4d9e-4544-b9fb-85a33be1459a,40.4199964058397,-86.8859900168174,5,790.2
b2fb5f23-4a20-4897-a615-38592c749669,40.4233344151577,-86.8906288975852,6,748.93
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4247345283469,-86.847053727332,42,7074.48
03e26e1c-6e00-499f-93b0-320dca7c832a,40.4101120166287,-86.8865623028976,9,1819.23
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4273711399657,-86.9288114862926,1,205.57
1a9201fa-fddf-4943-8d40-fb830a3b4a5b,40.4518074066524,-86.903195047569,9,1428.03
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.3926720641892,-86.8488942201982,4,242.7
8e273d6c-292c-429a-90ea-17805a9f3ebb,40.4220482958584,-86.860636434593,28,5406.5
5411caeb-1442-41aa-806e-7dd24ab1196c,40.403048867169,-86.8341187735867,13,3844.22
5411caeb-1442-41aa-806e-7dd24ab1196c,40.403199,-86.832339,12,3692.7
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4241239214248,-86.9174114007522,110,8164.38
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.4173141966649,-86.8818594146883,8,1377.26
75b3621a-a10c-41d1-8a64-5281f7c33647,40.4029831530442,-86.851298323351,21,6287.58
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.477854,-86.938743,5,918.31
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.393337,-86.84857,6,359.29
812dbe53-6509-4f19-8747-b99bd795f0df,40.4189030855265,-86.8771931960179,41,7119.04
f1d1a794-64a6-4201-b26a-af1e3cb44705,40.4320998747408,-86.845051458183,24,5582.77
b57d9985-2e52-4096-befc-d7807b74ee9b,40.4242919638331,-86.9216835154106,2,708.54
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.381701164347,-86.8668859819702,41,8132.65
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.42558,-86.886886,32,6056.59
85101d5f-e45c-4ee3-9d01-be05b92d72bb,40.4460715023322,-86.9366153738866,9,3435.23
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4277520136685,-86.8870856992654,64,12066.14
8be32f80-0150-4c6a-9f12-5d117e584036,40.4069730579865,-86.8290878748619,33,8875.51
b38b5b09-dead-4792-915f-cc5e1a19687e,40.4467340079983,-86.9404187464964,45,12271.54
d9e7dd6d-56fa-4ab9-b86b-18f57ab95e36,40.4189436387386,-86.9061897341126,27,6564.07
5722b85f-8831-4c63-93a3-1088ca4ad852,40.4482548206004,-86.8996089339023,24,5704.41
b02434ee-e8b5-481f-a99b-2ac0ab14efbc,40.4305656510929,-86.8690532069834,20,3221.44
f1d1a794-64a6-4201-b26a-af1e3cb44705,40.4200272512452,-86.89305093247,2,189.65
7a080abe-31e5-4068-a553-2928a8743761,40.3914965922532,-86.8489889412516,1,60.34
f3902cff-40e3-4c48-977a-d9cc20266267,40.420875,-86.9219942013115,0,0
f3902cff-40e3-4c48-977a-d9cc20266267,40.4203158758905,-86.9223124393724,1,67.71
f3902cff-40e3-4c48-977a-d9cc20266267,40.4203365755879,-86.9164705823976,3,562.05
f3902cff-40e3-4c48-977a-d9cc20266267,40.4241243257597,-86.9118599243081,12,1919.14
f3902cff-40e3-4c48-977a-d9cc20266267,40.419584,-86.910194,8,1296.47
f3902cff-40e3-4c48-977a-d9cc20266267,40.420295,-86.91458,4,722.05
f3902cff-40e3-4c48-977a-d9cc20266267,40.4231436139921,-86.9102643947257,10,1692.1
f3902cff-40e3-4c48-977a-d9cc20266267,40.4202740144893,-86.9197617125369,2,283.54
f3902cff-40e3-4c48-977a-d9cc20266267,40.4185196693811,-86.9111109689951,6,1094.98
f3902cff-40e3-4c48-977a-d9cc20266267,40.4234215869559,-86.9217934859868,14,2854.82
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4218705766676,-86.8868687994335,68,12719.97
1035d823-8bdf-4b77-b615-47bb6e13a654,40.4464268950478,-86.8992522000821,25,5496.55
3291c507-52af-4f5a-a675-9ca4a3414ee8,40.4377311729033,-86.8661751965389,1,342.26
75b3621a-a10c-41d1-8a64-5281f7c33647,40.4202187635183,-86.8943307935698,44,12113.85
749cb9f5-1ea2-4301-9329-97882a5b9fb7,40.4039232673599,-86.8344714840932,44,9860.58
c00ee998-8e65-405c-8dce-d0d66a97300e,40.4063654188136,-86.8385001622736,31,4480.18
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4199199170212,-86.9006894823957,131,9743.83
2310bef0-6b01-4c83-ad86-fc1941919590,40.40624,-86.886257,12,3077.9
7a080abe-31e5-4068-a553-2928a8743761,40.3942312184244,-86.8485170440493,6,472.6
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.3902089877257,-86.8383954535,63,13777.36
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3880110614306,-86.9046970847069,40,6208.5
3c068e88-548a-4008-91f4-00e5b6ca2718,40.465030697884,-86.9265785471546,57,5679.54
c00ee998-8e65-405c-8dce-d0d66a97300e,40.421887,-86.892951,74,13310.93
d7c3f8ae-2050-45f0-86c8-e90cb3022546,40.4240439898972,-86.9103961210996,3,785.29
eeb83ce0-d934-4f3d-be0b-501c954043dd,40.405109,-86.863676,14,2273.58
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3847119441457,-86.908483022957,44,6890.87
cc51be41-31c7-4cbc-ae01-e416cf0c5c41,40.4181912790651,-86.8796479332237,58,9387.78
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.3873887889021,-86.8763944134947,34,6698.97
33a78717-33ba-4ed0-a454-e9664b82ecc9,40.4506030947329,-86.9246674731176,20,5353.69
9862f095-0be6-46b4-a1a6-c24ae6e1b21c,40.4028396548533,-86.8516054363016,19,5529.97
6c7d5bfc-2ad6-4f97-93ae-3c95c97bc7d5,40.4200741899058,-86.8925855691782,44,8446.4
749cb9f5-1ea2-4301-9329-97882a5b9fb7,40.432046,-86.870901,17,3413.2
a36ab8ce-df7e-4465-8382-d16340bf2cf9,40.4200420033957,-86.8942673143308,1,87.29
b02434ee-e8b5-481f-a99b-2ac0ab14efbc,40.434223,-86.863664,23,3843.06
041d584c-8d1e-40f2-962d-bb0231461d0d,40.3833373119436,-86.8896177047263,16,4458.83
b02434ee-e8b5-481f-a99b-2ac0ab14efbc,40.4285942273494,-86.8729048593584,18,2828.79
03e26e1c-6e00-499f-93b0-320dca7c832a,40.417262,-86.893175,3,484.56
ece1d069-2f6b-4836-bae0-5196af09dbb8,40.4182677220266,-86.8953321513732,3,384.38
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.4051839056721,-86.8933178122829,69,10835.89
89d30f4c-2c01-4497-b2e3-de416e4ccdaf,40.397376,-86.871622,40,7139.57
cc3bb77b-1bf1-454c-8569-4f64668caf8e,40.4460624484278,-86.9219614746296,49,2379.46
8be32f80-0150-4c6a-9f12-5d117e584036,40.417262,-86.893175,3,418.9
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.3881490752409,-86.8763763460006,35,7046
d072bcb2-356b-46ca-b41a-a0910b5925c2,40.4296818631698,-86.8869985274672,34,6512.49
0ad88370-06b4-4430-8e2f-55c9b689648b,40.3924442630731,-86.8368241723921,14,2036.99
4d06a394-0bf1-4495-aa4b-248e7e992dc9,40.459544239017,-86.9350087305909,45,9886.41
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3815348673782,-86.8801401186073,77,8417.51
b7ef4e53-829f-4e0a-aff9-a380007ff4d9,40.4249477639763,-86.8606806910444,27,5084.99
d4a536bd-c78c-4eb1-b23d-a3dfeea9ee8b,40.422861,-86.886934,18,3507.51
a3c93b9d-3771-4795-a049-5c9e1ad68274,40.3855085602706,-86.9115984089135,34,5563.77
03e26e1c-6e00-499f-93b0-320dca7c832a,40.389712923152,-86.8859551480982,24,5624.25
b24b0274-e323-4f43-98f3-f66a225b07c8,40.4276192443144,-86.8869435421791,11,1569.62
fea2c57d-9abb-475a-8121-196bf716857e,40.4239620521046,-86.893964224694,30,4482.95
ec57a9af-e26c-4f0c-b0f5-c8689c11b535,40.4657079557006,-86.9282522456796,16,3255.96
55e8db73-883c-44da-8ffe-0bb673265fce,40.4164585719382,-86.8316484589367,41,7038.89
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.4458609705668,-86.9142679896864,17,3573.59
fee02bed-a7f1-4fac-898d-fd23b3b2dfda,40.4257859543434,-86.9148264476554,20,3346.48
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.381793,-86.858888,46,9236
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.392726,-86.902611,59,9032.72
e8e0b073-78bd-4984-a677-7fab47b44868,40.4248015835763,-86.8869864575259,17,3284.35
e8e0b073-78bd-4984-a677-7fab47b44868,40.422861,-86.886934,18,3500.03
8ef0cf95-edd8-4baa-a2a0-c53418be348b,40.3932976957141,-86.9135000952184,55,8081.54
35a4a041-bbef-4caf-bf3c-90c8fcf505e1,40.426621,-86.908275,37,6984.11
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.4280577855145,-86.8451641109684,38,8101.29
8de13121-4053-48e7-aa94-5337858a9357,40.4603998637438,-86.9189771663533,8,1652.59
9e37c709-da4d-47d3-8e02-117078544224,40.3756635114946,-86.8759987876414,13,2588.16
812dbe53-6509-4f19-8747-b99bd795f0df,40.424444849756,-86.8503984421729,25,4144.27
b38b5b09-dead-4792-915f-cc5e1a19687e,40.4460540679725,-86.9405179882358,13,1124.04
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.416057141127,-86.8388157493029,35,5533.55
2a89dc32-c5d2-4a1f-b253-5101778fe583,40.449176,-86.941583,9,748.52
9c2606ab-128d-4c9a-9fbf-7fe26a74f4fa,40.4208455546115,-86.8395938495996,37,6072.77
3a0c1adf-bcce-4483-b912-f6ccb6cea72a,40.40627958812,-86.8381166063617,51,11275.97
9e37c709-da4d-47d3-8e02-117078544224,40.3650272110121,-86.8620861686519,2,272.4
e9c69f38-7aa0-4188-ab84-13c9534a2a75,40.4172645757952,-86.8894339733978,5,803.3
76983c84-a550-4ae5-9ebd-33e18e16f83d,40.4061203160878,-86.8288497009159,29,7987.17
